product_id,seller_id,product_name,category,product_desc,price,original_price,discount_rate,quantity_stock,flash_sale_id
688,78,Sony WH-1000XM4,Headphones,Premium noise-cancelling headphones with crystal-clear sound and long-lasting comfort.,426.51,465.16,0.08,467,0
689,14,Fossil Gen 6,Watches,A stylish smartwatch with advanced health tracking and customizable watch faces.,182.44,194.29,0.06,388,0
690,70,Pixel 7,Smartphones,"A high-performance smartphone with cutting-edge features, perfect for staying connected and productive.",379.53,477.32,0.2,278,0
691,8,Instant Pot,Kitchen Appliances,Essential kitchen appliance to simplify your cooking and save time.,194.36,294.59,0.34,238,24
692,25,Jabra Elite 85h,Headphones,Premium noise-cancelling headphones with crystal-clear sound and long-lasting comfort.,89.29,105.01,0.15,323,25
693,93,Zara Jacket,Clothing,Trendy and high-quality clothing that combines style and comfort for any occasion.,45.17,62.41,0.28,448,0
694,82,Puma RS-X,Shoes,Durable and comfortable shoes designed for both sports and casual wear.,73.36,101.8,0.28,75,36
695,81,Levi's Jeans,Clothing,Trendy and high-quality clothing that combines style and comfort for any occasion.,353.35,436.95,0.19,28,48
696,45,The Catcher in the Rye,Books,An engaging and thought-provoking book that will captivate readers of all ages.,201.52,223.08,0.1,311,0
697,12,Barbie Dreamhouse,Toys,Fun and creative toys that inspire imagination and endless hours of play.,144.84,255.21,0.43,408,0
698,18,Puma RS-X,Shoes,Durable and comfortable shoes designed for both sports and casual wear.,269.06,479.94,0.44,154,0
699,89,Puma RS-X,Shoes,Durable and comfortable shoes designed for both sports and casual wear.,461.66,490.36,0.06,369,26
700,84,Galaxy S21,Smartphones,"A high-performance smartphone with cutting-edge features, perfect for staying connected and productive.",131.37,282.6,0.54,482,0
701,38,Uniqlo Hoodie,Clothing,Trendy and high-quality clothing that combines style and comfort for any occasion.,143.34,239.07,0.4,206,23
702,99,Apple Watch Series 8,Watches,A stylish smartwatch with advanced health tracking and customizable watch faces.,144.55,200.36,0.28,356,33
703,84,iPhone 14,Smartphones,"A high-performance smartphone with cutting-edge features, perfect for staying connected and productive.",37.0,78.45,0.53,298,0
704,57,LEGO Star Wars,Toys,Fun and creative toys that inspire imagination and endless hours of play.,12.38,25.62,0.52,381,48
705,31,OnePlus 11,Smartphones,"A high-performance smartphone with cutting-edge features, perfect for staying connected and productive.",18.99,33.1,0.43,10,13
706,88,Instant Pot,Kitchen Appliances,Essential kitchen appliance to simplify your cooking and save time.,7.42,16.09,0.54,209,10
707,75,Garmin Fenix 7,Watches,A stylish smartwatch with advanced health tracking and customizable watch faces.,231.16,389.98,0.41,197,0
708,10,Hot Wheels Track,Toys,Fun and creative toys that inspire imagination and endless hours of play.,51.39,92.79,0.45,371,0
709,65,Instant Pot,Kitchen Appliances,Essential kitchen appliance to simplify your cooking and save time.,251.2,303.05,0.17,249,18
710,52,Galaxy S21,Smartphones,"A high-performance smartphone with cutting-edge features, perfect for staying connected and productive.",66.0,91.84,0.28,52,19
711,90,iPhone 14,Smartphones,"A high-performance smartphone with cutting-edge features, perfect for staying connected and productive.",217.7,466.71,0.53,259,8
712,85,1984,Books,An engaging and thought-provoking book that will captivate readers of all ages.,7.21,14.89,0.52,223,0
713,6,Lenovo ThinkPad,Laptops,A sleek and powerful laptop designed for professionals and gamers alike.,95.52,102.51,0.07,432,0
714,68,Sony WH-1000XM4,Headphones,Premium noise-cancelling headphones with crystal-clear sound and long-lasting comfort.,198.38,361.02,0.45,21,33
715,19,LEGO Star Wars,Toys,Fun and creative toys that inspire imagination and endless hours of play.,34.39,44.55,0.23,439,0
716,14,Fossil Gen 6,Watches,A stylish smartwatch with advanced health tracking and customizable watch faces.,184.58,225.81,0.18,39,0
717,25,HP Spectre,Laptops,A sleek and powerful laptop designed for professionals and gamers alike.,89.25,209.76,0.57,244,0
718,30,Ninja Blender,Kitchen Appliances,Essential kitchen appliance to simplify your cooking and save time.,386.69,489.62,0.21,417,41
719,55,Philips Airfryer,Kitchen Appliances,Essential kitchen appliance to simplify your cooking and save time.,166.83,229.29,0.27,427,0
720,4,Sony WH-1000XM4,Headphones,Premium noise-cancelling headphones with crystal-clear sound and long-lasting comfort.,144.87,318.43,0.55,211,0
721,35,Pixel 7,Smartphones,"A high-performance smartphone with cutting-edge features, perfect for staying connected and productive.",86.62,176.01,0.51,100,0
722,92,Wayfair Bed Frame,Furniture,Modern and elegant furniture to enhance the look and feel of your home.,282.59,417.02,0.32,173,4
723,76,West Elm Chair,Furniture,Modern and elegant furniture to enhance the look and feel of your home.,149.72,212.13,0.29,106,46
724,34,Galaxy S21,Smartphones,"A high-performance smartphone with cutting-edge features, perfect for staying connected and productive.",46.23,53.64,0.14,142,0
725,80,Barbie Dreamhouse,Toys,Fun and creative toys that inspire imagination and endless hours of play.,115.61,155.28,0.26,112,2
726,25,Uniqlo Hoodie,Clothing,Trendy and high-quality clothing that combines style and comfort for any occasion.,303.23,447.3,0.32,226,0
727,53,Fossil Gen 6,Watches,A stylish smartwatch with advanced health tracking and customizable watch faces.,155.08,184.22,0.16,477,13
728,33,Dell XPS 13,Laptops,A sleek and powerful laptop designed for professionals and gamers alike.,135.82,230.75,0.41,478,0
729,11,Wayfair Bed Frame,Furniture,Modern and elegant furniture to enhance the look and feel of your home.,16.29,25.99,0.37,458,9
730,2,Samsung Galaxy Watch,Watches,A stylish smartwatch with advanced health tracking and customizable watch faces.,294.43,462.84,0.36,456,38
731,16,Uniqlo Hoodie,Clothing,Trendy and high-quality clothing that combines style and comfort for any occasion.,188.35,312.89,0.4,479,0
732,40,Ashley Dining Table,Furniture,Modern and elegant furniture to enhance the look and feel of your home.,310.76,356.19,0.13,96,0
733,79,Puma RS-X,Shoes,Durable and comfortable shoes designed for both sports and casual wear.,213.86,248.46,0.14,156,0
734,22,Apple Watch Series 8,Watches,A stylish smartwatch with advanced health tracking and customizable watch faces.,72.79,102.03,0.29,122,20
735,16,Adidas Ultraboost,Shoes,Durable and comfortable shoes designed for both sports and casual wear.,36.69,68.68,0.47,401,13
736,80,The Great Gatsby,Books,An engaging and thought-provoking book that will captivate readers of all ages.,236.3,482.36,0.51,353,20
737,23,Barbie Dreamhouse,Toys,Fun and creative toys that inspire imagination and endless hours of play.,371.0,416.02,0.11,474,0
738,94,Nerf Blaster,Toys,Fun and creative toys that inspire imagination and endless hours of play.,204.13,242.82,0.16,157,0
739,56,Adidas Ultraboost,Shoes,Durable and comfortable shoes designed for both sports and casual wear.,228.39,348.87,0.35,334,0
740,55,Fossil Gen 6,Watches,A stylish smartwatch with advanced health tracking and customizable watch faces.,335.79,362.32,0.07,344,23
741,50,Samsung Galaxy Watch,Watches,A stylish smartwatch with advanced health tracking and customizable watch faces.,64.18,91.44,0.3,13,11
742,32,Nerf Blaster,Toys,Fun and creative toys that inspire imagination and endless hours of play.,51.39,71.95,0.29,150,19
743,94,Nerf Blaster,Toys,Fun and creative toys that inspire imagination and endless hours of play.,282.24,344.93,0.18,400,0
744,98,Sony WH-1000XM4,Headphones,Premium noise-cancelling headphones with crystal-clear sound and long-lasting comfort.,283.27,319.1,0.11,359,0
745,80,KitchenAid Mixer,Kitchen Appliances,Essential kitchen appliance to simplify your cooking and save time.,16.44,17.94,0.08,383,0
746,82,The Catcher in the Rye,Books,An engaging and thought-provoking book that will captivate readers of all ages.,199.16,351.55,0.43,321,0
747,99,Hot Wheels Track,Toys,Fun and creative toys that inspire imagination and endless hours of play.,237.35,393.33,0.4,275,13
748,29,Ashley Dining Table,Furniture,Modern and elegant furniture to enhance the look and feel of your home.,257.73,423.55,0.39,393,32
749,29,Bose QC45,Headphones,Premium noise-cancelling headphones with crystal-clear sound and long-lasting comfort.,33.13,51.01,0.35,400,0
750,17,Sony WH-1000XM4,Headphones,Premium noise-cancelling headphones with crystal-clear sound and long-lasting comfort.,27.37,65.14,0.58,11,24
751,11,Hot Wheels Track,Toys,Fun and creative toys that inspire imagination and endless hours of play.,16.2,26.01,0.38,378,39
752,64,Philips Airfryer,Kitchen Appliances,Essential kitchen appliance to simplify your cooking and save time.,245.32,267.45,0.08,237,5
753,2,Puma RS-X,Shoes,Durable and comfortable shoes designed for both sports and casual wear.,104.84,122.07,0.14,469,21
754,77,Hot Wheels Track,Toys,Fun and creative toys that inspire imagination and endless hours of play.,136.37,283.54,0.52,192,0
755,25,1984,Books,An engaging and thought-provoking book that will captivate readers of all ages.,179.15,242.21,0.26,493,16
756,20,Instant Pot,Kitchen Appliances,Essential kitchen appliance to simplify your cooking and save time.,59.35,98.32,0.4,180,0
757,59,Hot Wheels Track,Toys,Fun and creative toys that inspire imagination and endless hours of play.,39.97,50.22,0.2,150,20
758,44,Ashley Dining Table,Furniture,Modern and elegant furniture to enhance the look and feel of your home.,85.02,110.18,0.23,168,6
759,98,Levi's Jeans,Clothing,Trendy and high-quality clothing that combines style and comfort for any occasion.,195.69,326.58,0.4,44,37
760,65,LEGO Star Wars,Toys,Fun and creative toys that inspire imagination and endless hours of play.,202.65,492.54,0.59,42,40
761,72,Galaxy S21,Smartphones,"A high-performance smartphone with cutting-edge features, perfect for staying connected and productive.",307.98,417.34,0.26,207,0
762,27,To Kill a Mockingbird,Books,An engaging and thought-provoking book that will captivate readers of all ages.,168.56,314.12,0.46,176,32
763,87,Puma RS-X,Shoes,Durable and comfortable shoes designed for both sports and casual wear.,131.05,259.44,0.49,279,0
764,88,HP Spectre,Laptops,A sleek and powerful laptop designed for professionals and gamers alike.,91.18,133.36,0.32,107,50
765,69,KitchenAid Mixer,Kitchen Appliances,Essential kitchen appliance to simplify your cooking and save time.,252.65,329.13,0.23,420,4
766,67,Nike Air Max,Shoes,Durable and comfortable shoes designed for both sports and casual wear.,310.29,327.81,0.05,348,0
767,18,Dell XPS 13,Laptops,A sleek and powerful laptop designed for professionals and gamers alike.,126.91,262.12,0.52,293,2
768,87,Dell XPS 13,Laptops,A sleek and powerful laptop designed for professionals and gamers alike.,206.56,477.23,0.57,375,0
769,64,Galaxy S21,Smartphones,"A high-performance smartphone with cutting-edge features, perfect for staying connected and productive.",309.9,398.65,0.22,180,0
770,83,MacBook Pro,Laptops,A sleek and powerful laptop designed for professionals and gamers alike.,387.01,441.37,0.12,240,13
771,100,Apple Watch Series 8,Watches,A stylish smartwatch with advanced health tracking and customizable watch faces.,173.46,364.17,0.52,283,0
772,21,Pixel 7,Smartphones,"A high-performance smartphone with cutting-edge features, perfect for staying connected and productive.",301.66,358.12,0.16,165,0
773,22,KitchenAid Mixer,Kitchen Appliances,Essential kitchen appliance to simplify your cooking and save time.,210.16,225.82,0.07,214,32
774,35,Dell XPS 13,Laptops,A sleek and powerful laptop designed for professionals and gamers alike.,24.12,39.98,0.4,208,0
775,45,Dell XPS 13,Laptops,A sleek and powerful laptop designed for professionals and gamers alike.,106.02,112.67,0.06,297,0
776,25,Puma RS-X,Shoes,Durable and comfortable shoes designed for both sports and casual wear.,410.12,467.67,0.12,477,0
777,47,MacBook Pro,Laptops,A sleek and powerful laptop designed for professionals and gamers alike.,174.7,200.2,0.13,399,0
778,35,KitchenAid Mixer,Kitchen Appliances,Essential kitchen appliance to simplify your cooking and save time.,45.11,106.65,0.58,212,0
779,62,The Great Gatsby,Books,An engaging and thought-provoking book that will captivate readers of all ages.,210.89,340.79,0.38,492,0
780,79,LEGO Star Wars,Toys,Fun and creative toys that inspire imagination and endless hours of play.,158.78,387.08,0.59,287,0
781,36,Lenovo ThinkPad,Laptops,A sleek and powerful laptop designed for professionals and gamers alike.,72.59,120.13,0.4,447,20
782,70,Jabra Elite 85h,Headphones,Premium noise-cancelling headphones with crystal-clear sound and long-lasting comfort.,108.43,260.72,0.58,215,0
783,24,Adidas Ultraboost,Shoes,Durable and comfortable shoes designed for both sports and casual wear.,401.67,446.73,0.1,414,47
784,55,LEGO Star Wars,Toys,Fun and creative toys that inspire imagination and endless hours of play.,306.28,477.42,0.36,34,0
785,79,Adidas Ultraboost,Shoes,Durable and comfortable shoes designed for both sports and casual wear.,139.28,275.83,0.5,48,0
786,62,To Kill a Mockingbird,Books,An engaging and thought-provoking book that will captivate readers of all ages.,323.48,490.82,0.34,113,28
787,82,AirPods Pro,Headphones,Premium noise-cancelling headphones with crystal-clear sound and long-lasting comfort.,248.67,267.1,0.07,156,15
788,41,Hot Wheels Track,Toys,Fun and creative toys that inspire imagination and endless hours of play.,261.85,281.07,0.07,218,49
789,23,1984,Books,An engaging and thought-provoking book that will captivate readers of all ages.,120.97,136.96,0.12,435,20
790,31,Adidas Ultraboost,Shoes,Durable and comfortable shoes designed for both sports and casual wear.,61.04,82.97,0.26,276,44
791,11,Bose QC45,Headphones,Premium noise-cancelling headphones with crystal-clear sound and long-lasting comfort.,242.03,257.15,0.06,188,0
792,20,Apple Watch Series 8,Watches,A stylish smartwatch with advanced health tracking and customizable watch faces.,102.54,190.74,0.46,151,0
793,12,Instant Pot,Kitchen Appliances,Essential kitchen appliance to simplify your cooking and save time.,273.51,299.74,0.09,397,0
794,83,The Catcher in the Rye,Books,An engaging and thought-provoking book that will captivate readers of all ages.,213.44,465.35,0.54,337,43
795,26,Nerf Blaster,Toys,Fun and creative toys that inspire imagination and endless hours of play.,238.33,386.22,0.38,91,14
796,47,Apple Watch Series 8,Watches,A stylish smartwatch with advanced health tracking and customizable watch faces.,213.33,456.43,0.53,138,24
797,86,Galaxy S21,Smartphones,"A high-performance smartphone with cutting-edge features, perfect for staying connected and productive.",113.76,272.03,0.58,144,0
798,91,Uniqlo Hoodie,Clothing,Trendy and high-quality clothing that combines style and comfort for any occasion.,173.86,194.32,0.11,284,38
799,11,Nerf Blaster,Toys,Fun and creative toys that inspire imagination and endless hours of play.,30.59,34.29,0.11,435,0
800,94,Samsung Galaxy Watch,Watches,A stylish smartwatch with advanced health tracking and customizable watch faces.,121.97,147.57,0.17,343,32
801,78,Lenovo ThinkPad,Laptops,A sleek and powerful laptop designed for professionals and gamers alike.,39.73,66.64,0.4,446,26
802,41,Pixel 7,Smartphones,"A high-performance smartphone with cutting-edge features, perfect for staying connected and productive.",233.86,294.43,0.21,403,19
803,27,LEGO Star Wars,Toys,Fun and creative toys that inspire imagination and endless hours of play.,86.17,90.74,0.05,298,27
804,73,Samsung Galaxy Watch,Watches,A stylish smartwatch with advanced health tracking and customizable watch faces.,155.31,212.21,0.27,14,0
805,63,Ninja Blender,Kitchen Appliances,Essential kitchen appliance to simplify your cooking and save time.,38.75,80.24,0.52,484,0
806,63,Jabra Elite 85h,Headphones,Premium noise-cancelling headphones with crystal-clear sound and long-lasting comfort.,235.19,326.9,0.28,246,0
807,47,Instant Pot,Kitchen Appliances,Essential kitchen appliance to simplify your cooking and save time.,153.47,163.51,0.06,105,23
808,7,Philips Airfryer,Kitchen Appliances,Essential kitchen appliance to simplify your cooking and save time.,52.38,90.2,0.42,281,0
809,100,Galaxy S21,Smartphones,"A high-performance smartphone with cutting-edge features, perfect for staying connected and productive.",323.96,448.57,0.28,463,10
810,2,1984,Books,An engaging and thought-provoking book that will captivate readers of all ages.,266.53,297.96,0.11,411,0
811,74,Fossil Gen 6,Watches,A stylish smartwatch with advanced health tracking and customizable watch faces.,129.54,276.13,0.53,235,0
812,79,AirPods Pro,Headphones,Premium noise-cancelling headphones with crystal-clear sound and long-lasting comfort.,234.96,496.6,0.53,7,0
813,25,OnePlus 11,Smartphones,"A high-performance smartphone with cutting-edge features, perfect for staying connected and productive.",129.31,310.78,0.58,109,0
814,14,Ikea Sofa,Furniture,Modern and elegant furniture to enhance the look and feel of your home.,246.32,488.53,0.5,439,0
815,3,Instant Pot,Kitchen Appliances,Essential kitchen appliance to simplify your cooking and save time.,253.26,448.17,0.43,466,0
816,29,Instant Pot,Kitchen Appliances,Essential kitchen appliance to simplify your cooking and save time.,150.3,236.09,0.36,298,0
817,74,Fossil Gen 6,Watches,A stylish smartwatch with advanced health tracking and customizable watch faces.,181.11,331.01,0.45,250,0
818,70,iPhone 14,Smartphones,"A high-performance smartphone with cutting-edge features, perfect for staying connected and productive.",360.25,390.83,0.08,244,0
819,11,Hot Wheels Track,Toys,Fun and creative toys that inspire imagination and endless hours of play.,418.59,465.85,0.1,488,0
820,88,Apple Watch Series 8,Watches,A stylish smartwatch with advanced health tracking and customizable watch faces.,26.71,55.08,0.52,136,0
821,61,LEGO Star Wars,Toys,Fun and creative toys that inspire imagination and endless hours of play.,48.25,73.0,0.34,4,27
822,45,HP Spectre,Laptops,A sleek and powerful laptop designed for professionals and gamers alike.,206.77,237.87,0.13,441,37
823,33,Ashley Dining Table,Furniture,Modern and elegant furniture to enhance the look and feel of your home.,54.01,116.25,0.54,238,16
824,1,MacBook Pro,Laptops,A sleek and powerful laptop designed for professionals and gamers alike.,287.45,401.62,0.28,45,0
825,56,HP Spectre,Laptops,A sleek and powerful laptop designed for professionals and gamers alike.,241.5,268.7,0.1,418,30
826,74,Uniqlo Hoodie,Clothing,Trendy and high-quality clothing that combines style and comfort for any occasion.,187.51,282.12,0.34,328,14
827,84,Zara Jacket,Clothing,Trendy and high-quality clothing that combines style and comfort for any occasion.,316.3,401.71,0.21,340,8
828,61,Uniqlo Hoodie,Clothing,Trendy and high-quality clothing that combines style and comfort for any occasion.,205.76,300.56,0.32,482,40
829,99,AirPods Pro,Headphones,Premium noise-cancelling headphones with crystal-clear sound and long-lasting comfort.,278.42,335.07,0.17,133,4
830,25,1984,Books,An engaging and thought-provoking book that will captivate readers of all ages.,142.5,282.08,0.49,121,0
831,27,Nike Air Max,Shoes,Durable and comfortable shoes designed for both sports and casual wear.,151.09,205.84,0.27,444,0
832,41,Reebok Nano X,Shoes,Durable and comfortable shoes designed for both sports and casual wear.,117.18,257.77,0.55,427,0
833,44,Galaxy S21,Smartphones,"A high-performance smartphone with cutting-edge features, perfect for staying connected and productive.",142.08,177.8,0.2,480,0
834,16,The Catcher in the Rye,Books,An engaging and thought-provoking book that will captivate readers of all ages.,120.19,230.55,0.48,139,22
835,56,1984,Books,An engaging and thought-provoking book that will captivate readers of all ages.,46.02,84.27,0.45,410,40
836,8,Galaxy S21,Smartphones,"A high-performance smartphone with cutting-edge features, perfect for staying connected and productive.",247.97,294.66,0.16,311,32
837,56,Lenovo ThinkPad,Laptops,A sleek and powerful laptop designed for professionals and gamers alike.,240.42,307.76,0.22,234,4
838,19,iPhone 14,Smartphones,"A high-performance smartphone with cutting-edge features, perfect for staying connected and productive.",207.66,316.25,0.34,230,5
839,78,iPhone 14,Smartphones,"A high-performance smartphone with cutting-edge features, perfect for staying connected and productive.",136.97,163.55,0.16,317,0
840,2,OnePlus 11,Smartphones,"A high-performance smartphone with cutting-edge features, perfect for staying connected and productive.",97.79,129.68,0.25,62,46
841,84,Zara Jacket,Clothing,Trendy and high-quality clothing that combines style and comfort for any occasion.,295.02,369.33,0.2,130,29
842,83,Lenovo ThinkPad,Laptops,A sleek and powerful laptop designed for professionals and gamers alike.,73.33,91.9,0.2,126,0
843,89,West Elm Chair,Furniture,Modern and elegant furniture to enhance the look and feel of your home.,286.48,350.42,0.18,356,0
844,31,Adidas Ultraboost,Shoes,Durable and comfortable shoes designed for both sports and casual wear.,105.49,263.32,0.6,495,0
845,60,LEGO Star Wars,Toys,Fun and creative toys that inspire imagination and endless hours of play.,68.65,75.81,0.09,102,22
846,92,The Great Gatsby,Books,An engaging and thought-provoking book that will captivate readers of all ages.,369.05,432.6,0.15,256,0
847,98,Samsung Galaxy Watch,Watches,A stylish smartwatch with advanced health tracking and customizable watch faces.,171.16,395.25,0.57,29,0
848,53,The Great Gatsby,Books,An engaging and thought-provoking book that will captivate readers of all ages.,49.69,59.79,0.17,205,8
849,22,Sony WH-1000XM4,Headphones,Premium noise-cancelling headphones with crystal-clear sound and long-lasting comfort.,285.63,479.82,0.4,363,6
850,9,Instant Pot,Kitchen Appliances,Essential kitchen appliance to simplify your cooking and save time.,105.29,170.7,0.38,335,32
851,92,Ashley Dining Table,Furniture,Modern and elegant furniture to enhance the look and feel of your home.,210.84,439.17,0.52,466,0
852,90,HP Spectre,Laptops,A sleek and powerful laptop designed for professionals and gamers alike.,21.18,51.28,0.59,229,0
853,87,Bose QC45,Headphones,Premium noise-cancelling headphones with crystal-clear sound and long-lasting comfort.,160.82,288.86,0.44,325,45
854,18,Levi's Jeans,Clothing,Trendy and high-quality clothing that combines style and comfort for any occasion.,114.46,124.93,0.08,355,0
855,49,Ashley Dining Table,Furniture,Modern and elegant furniture to enhance the look and feel of your home.,58.26,141.17,0.59,500,41
856,46,Bose QC45,Headphones,Premium noise-cancelling headphones with crystal-clear sound and long-lasting comfort.,213.61,404.71,0.47,364,0
857,53,Nerf Blaster,Toys,Fun and creative toys that inspire imagination and endless hours of play.,229.99,345.02,0.33,360,0
858,30,Jabra Elite 85h,Headphones,Premium noise-cancelling headphones with crystal-clear sound and long-lasting comfort.,194.99,311.92,0.37,240,29
859,5,The Catcher in the Rye,Books,An engaging and thought-provoking book that will captivate readers of all ages.,212.12,294.23,0.28,39,0
860,24,MacBook Pro,Laptops,A sleek and powerful laptop designed for professionals and gamers alike.,211.88,387.85,0.45,470,0
861,63,Fossil Gen 6,Watches,A stylish smartwatch with advanced health tracking and customizable watch faces.,285.13,476.77,0.4,389,5
862,54,Bose QC45,Headphones,Premium noise-cancelling headphones with crystal-clear sound and long-lasting comfort.,151.62,164.4,0.08,29,31
863,17,Nike Air Max,Shoes,Durable and comfortable shoes designed for both sports and casual wear.,319.27,449.52,0.29,411,28
864,58,Nerf Blaster,Toys,Fun and creative toys that inspire imagination and endless hours of play.,216.72,276.18,0.22,8,39
865,88,KitchenAid Mixer,Kitchen Appliances,Essential kitchen appliance to simplify your cooking and save time.,440.71,493.31,0.11,233,0
866,82,1984,Books,An engaging and thought-provoking book that will captivate readers of all ages.,139.37,227.15,0.39,85,0
867,61,Uniqlo Hoodie,Clothing,Trendy and high-quality clothing that combines style and comfort for any occasion.,219.74,444.21,0.51,2,24
868,77,AirPods Pro,Headphones,Premium noise-cancelling headphones with crystal-clear sound and long-lasting comfort.,100.63,198.8,0.49,485,28
869,68,West Elm Chair,Furniture,Modern and elegant furniture to enhance the look and feel of your home.,12.13,19.25,0.37,254,0
870,45,LEGO Star Wars,Toys,Fun and creative toys that inspire imagination and endless hours of play.,41.47,75.83,0.45,40,0
871,61,Ashley Dining Table,Furniture,Modern and elegant furniture to enhance the look and feel of your home.,259.7,464.4,0.44,381,0
872,22,Ashley Dining Table,Furniture,Modern and elegant furniture to enhance the look and feel of your home.,218.23,389.79,0.44,176,9
873,59,Zara Jacket,Clothing,Trendy and high-quality clothing that combines style and comfort for any occasion.,34.11,82.36,0.59,155,46
874,63,Jabra Elite 85h,Headphones,Premium noise-cancelling headphones with crystal-clear sound and long-lasting comfort.,215.43,442.23,0.51,235,20
875,2,OnePlus 11,Smartphones,"A high-performance smartphone with cutting-edge features, perfect for staying connected and productive.",262.68,437.34,0.4,204,27
876,35,Uniqlo Hoodie,Clothing,Trendy and high-quality clothing that combines style and comfort for any occasion.,10.55,13.53,0.22,108,0
877,78,Jabra Elite 85h,Headphones,Premium noise-cancelling headphones with crystal-clear sound and long-lasting comfort.,276.03,296.62,0.07,447,4
878,22,Levi's Jeans,Clothing,Trendy and high-quality clothing that combines style and comfort for any occasion.,338.36,375.21,0.1,379,0
879,25,Nerf Blaster,Toys,Fun and creative toys that inspire imagination and endless hours of play.,266.11,444.73,0.4,37,45
880,51,Dell XPS 13,Laptops,A sleek and powerful laptop designed for professionals and gamers alike.,55.28,68.48,0.19,324,40
881,100,Barbie Dreamhouse,Toys,Fun and creative toys that inspire imagination and endless hours of play.,202.61,312.81,0.35,216,0
882,14,Uniqlo Hoodie,Clothing,Trendy and high-quality clothing that combines style and comfort for any occasion.,222.48,399.65,0.44,301,26
883,73,Ashley Dining Table,Furniture,Modern and elegant furniture to enhance the look and feel of your home.,295.17,355.11,0.17,422,0
884,43,AirPods Pro,Headphones,Premium noise-cancelling headphones with crystal-clear sound and long-lasting comfort.,239.7,258.67,0.07,120,0
885,9,Sony WH-1000XM4,Headphones,Premium noise-cancelling headphones with crystal-clear sound and long-lasting comfort.,216.34,276.4,0.22,3,0
886,8,AirPods Pro,Headphones,Premium noise-cancelling headphones with crystal-clear sound and long-lasting comfort.,433.51,465.45,0.07,498,0
887,34,KitchenAid Mixer,Kitchen Appliances,Essential kitchen appliance to simplify your cooking and save time.,93.44,229.55,0.59,201,25
888,56,West Elm Chair,Furniture,Modern and elegant furniture to enhance the look and feel of your home.,129.05,144.79,0.11,218,32
889,65,Bose QC45,Headphones,Premium noise-cancelling headphones with crystal-clear sound and long-lasting comfort.,411.88,446.82,0.08,225,15
890,33,LEGO Star Wars,Toys,Fun and creative toys that inspire imagination and endless hours of play.,360.51,489.19,0.26,292,0
891,72,To Kill a Mockingbird,Books,An engaging and thought-provoking book that will captivate readers of all ages.,69.74,126.08,0.45,8,35
892,36,HP Spectre,Laptops,A sleek and powerful laptop designed for professionals and gamers alike.,163.96,210.02,0.22,21,20
893,52,Nerf Blaster,Toys,Fun and creative toys that inspire imagination and endless hours of play.,156.46,353.96,0.56,107,27
894,76,Philips Airfryer,Kitchen Appliances,Essential kitchen appliance to simplify your cooking and save time.,88.0,108.83,0.19,180,14
895,81,H&M T-Shirt,Clothing,Trendy and high-quality clothing that combines style and comfort for any occasion.,99.83,200.18,0.5,445,8
896,72,Instant Pot,Kitchen Appliances,Essential kitchen appliance to simplify your cooking and save time.,236.51,264.39,0.11,472,25
897,100,H&M T-Shirt,Clothing,Trendy and high-quality clothing that combines style and comfort for any occasion.,176.58,402.2,0.56,5,11
898,35,Lenovo ThinkPad,Laptops,A sleek and powerful laptop designed for professionals and gamers alike.,13.23,26.61,0.5,173,0
899,80,MacBook Pro,Laptops,A sleek and powerful laptop designed for professionals and gamers alike.,116.22,126.24,0.08,345,23
900,63,Puma RS-X,Shoes,Durable and comfortable shoes designed for both sports and casual wear.,78.61,194.62,0.6,265,4
901,61,iPhone 14,Smartphones,"A high-performance smartphone with cutting-edge features, perfect for staying connected and productive.",268.39,474.64,0.43,246,26
902,78,Nike Air Max,Shoes,Durable and comfortable shoes designed for both sports and casual wear.,101.42,146.61,0.31,2,29
903,42,Dell XPS 13,Laptops,A sleek and powerful laptop designed for professionals and gamers alike.,48.17,63.06,0.24,290,0
904,91,The Great Gatsby,Books,An engaging and thought-provoking book that will captivate readers of all ages.,328.38,375.41,0.13,5,0
905,43,Ikea Sofa,Furniture,Modern and elegant furniture to enhance the look and feel of your home.,450.66,493.02,0.09,388,0
906,29,Apple Watch Series 8,Watches,A stylish smartwatch with advanced health tracking and customizable watch faces.,220.58,494.89,0.55,442,0
907,85,Nike Air Max,Shoes,Durable and comfortable shoes designed for both sports and casual wear.,35.78,56.79,0.37,391,0
908,76,LEGO Star Wars,Toys,Fun and creative toys that inspire imagination and endless hours of play.,6.49,12.18,0.47,278,40
909,1,The Great Gatsby,Books,An engaging and thought-provoking book that will captivate readers of all ages.,132.61,242.27,0.45,281,0
910,60,Samsung Galaxy Watch,Watches,A stylish smartwatch with advanced health tracking and customizable watch faces.,189.11,465.29,0.59,150,38
911,33,The Great Gatsby,Books,An engaging and thought-provoking book that will captivate readers of all ages.,286.45,342.62,0.16,142,0
912,20,OnePlus 11,Smartphones,"A high-performance smartphone with cutting-edge features, perfect for staying connected and productive.",232.55,300.49,0.23,100,0
913,66,Galaxy S21,Smartphones,"A high-performance smartphone with cutting-edge features, perfect for staying connected and productive.",230.33,245.13,0.06,295,15
914,23,The Catcher in the Rye,Books,An engaging and thought-provoking book that will captivate readers of all ages.,314.12,443.93,0.29,84,0
915,32,Bose QC45,Headphones,Premium noise-cancelling headphones with crystal-clear sound and long-lasting comfort.,151.77,251.03,0.4,196,0
